shot_id_number,power_of_shot,knockout_match,is_goal_x,home/away,type_of_shot,type_of_combined_shot,distance_of_shot_avg,remaining_min_1,opposing_team,match_id_n,area_of_shot_n,shot_basics_n,game_season_n
18763,3.0,0.0,0.0,1,0,shot - 3,40.0,4.0,192.0,4.0,1390.0,3851.0,562.0
18682,3.0,0.0,0.0,0,0,shot - 3,36.0,7.0,306.0,6.0,1390.0,3851.0,562.0
18683,3.0,0.0,0.0,0,shot - 15,0,60.2,25.64,306.0,6.0,1390.0,3851.0,562.0
18688,3.0,0.0,1.0,0,0,shot - 3,31.0,1.0,306.0,6.0,1390.0,3851.0,562.0
18694,5.0,0.0,0.0,0,0,shot - 3,29.0,1.0,306.0,6.0,1390.0,3851.0,562.0
19037,1.0,0.0,0.0,1,shot - 15,0,30.0,2.0,306.0,7.0,1390.0,3851.0,562.0
19044,2.0,0.0,1.0,1,0,shot - 3,65.7,0.0,306.0,7.0,1390.0,3851.0,562.0
19278,3.0,0.0,0.0,1,0,shot - 3,35.0,6.0,207.0,3.0,1390.0,3851.0,562.0
19280,3.0,0.0,0.0,1,shot - 43,0,32.0,72.2,207.0,3.0,1390.0,3851.0,562.0
18595,1.0,0.0,1.0,1,shot - 36,0,36.0,2.0,157.0,8.0,1390.0,3851.0,562.0
18859,1.0,0.0,0.0,0,0,shot - 3,29.0,9.0,223.0,6.0,1390.0,3851.0,562.0
19245,1.0,0.0,0.0,1,shot - 3,0,39.2,8.0,223.0,7.0,1390.0,3851.0,562.0
19251,1.0,0.0,1.0,1,shot - 43,0,35.0,0.0,223.0,7.0,1390.0,3851.0,562.0
19265,4.0,0.0,0.0,1,shot - 1,0,30.0,72.2,223.0,7.0,1390.0,3851.0,562.0
19386,1.0,0.0,0.0,1,0,shot - 3,36.0,38.64,223.0,8.0,1390.0,3851.0,562.0
19406,5.0,0.0,0.0,1,shot - 25,0,33.0,29.2,223.0,8.0,1390.0,3851.0,562.0
19407,6.0,0.0,1.0,1,0,shot - 3,34.0,1.0,223.0,8.0,1390.0,3851.0,562.0
29902,1.0,1.0,0.0,0,shot - 29,0,29.0,4.0,223.0,7.0,1390.0,3851.0,562.0
29904,1.0,1.0,1.0,0,0,shot - 3,40.0,0.0,223.0,7.0,1390.0,3851.0,562.0
29908,2.0,1.0,0.0,0,shot - 35,0,40.0,0.0,223.0,7.0,1390.0,3851.0,562.0
29912,3.0,1.0,1.0,0,shot - 47,0,38.0,7.0,223.0,7.0,1390.0,3851.0,562.0
29913,3.0,1.0,0.0,0,0,shot - 3,36.7,38.64,223.0,7.0,1390.0,3851.0,562.0
29947,1.0,1.0,1.0,1,0,shot - 3,39.0,7.0,223.0,9.0,1390.0,3851.0,562.0
29963,4.0,1.0,1.0,1,0,shot - 3,33.0,8.0,223.0,9.0,1390.0,3851.0,562.0
29981,3.0,1.0,1.0,1,0,shot - 3,35.0,11.0,223.0,8.0,1390.0,3851.0,562.0
29983,3.0,1.0,1.0,1,0,shot - 3,33.0,9.0,223.0,8.0,1390.0,3851.0,562.0
29984,3.0,1.0,1.0,1,0,shot - 3,29.0,82.64,223.0,8.0,1390.0,3851.0,562.0
29989,4.0,1.0,0.0,1,shot - 38,0,35.0,6.0,223.0,8.0,1390.0,3851.0,562.0
29990,4.0,1.0,0.0,1,0,shot - 3,41.0,5.0,223.0,8.0,1390.0,3851.0,562.0
29991,4.0,1.0,1.0,1,shot - 43,0,36.0,76.64,223.0,8.0,1390.0,3851.0,562.0
30010,2.0,1.0,0.0,0,shot - 15,0,40.0,3.0,223.0,15.0,1390.0,3851.0,562.0
30012,2.0,1.0,0.0,0,shot - 15,0,29.0,60.64,223.0,15.0,1390.0,3851.0,562.0
30017,3.0,1.0,1.0,0,0,shot - 3,34.0,6.0,223.0,15.0,1390.0,3851.0,562.0
30025,4.0,1.0,0.0,0,shot - 49,0,35.0,104.2,223.0,15.0,1390.0,3851.0,562.0
18240,2.0,0.0,1.0,0,shot - 43,0,30.0,99.64,573.0,11.0,547.0,3851.0,562.0
18419,4.0,0.0,1.0,0,0,shot - 3,37.0,6.0,467.0,13.0,547.0,3851.0,562.0
18526,2.0,0.0,0.0,1,0,shot - 3,40.0,1.0,467.0,5.0,547.0,3851.0,562.0
19166,4.0,0.0,1.0,0,shot - 17,0,42.0,32.2,585.0,6.0,547.0,3851.0,562.0
29772,3.0,1.0,0.0,1,0,shot - 3,40.0,3.0,584.0,13.0,547.0,3851.0,562.0
18257,1.0,0.0,1.0,1,shot - 31,0,37.0,83.64,493.0,9.0,547.0,3851.0,562.0
18268,3.0,0.0,1.0,1,shot - 36,0,39.0,4.0,493.0,9.0,547.0,3851.0,562.0
18570,2.0,0.0,0.0,0,0,shot - 3,37.0,1.0,516.0,11.0,547.0,3851.0,562.0
18902,4.0,0.0,0.0,1,shot - 28,0,26.7,3.0,516.0,8.0,547.0,3851.0,562.0
19108,2.0,0.0,0.0,1,0,shot - 3,37.0,3.0,516.0,9.0,547.0,3851.0,562.0
18440,4.0,0.0,0.0,1,shot - 52,0,41.0,22.64,443.0,6.0,547.0,3851.0,562.0
18442,4.0,0.0,1.0,1,0,shot - 3,39.2,7.0,443.0,6.0,547.0,3851.0,562.0
18854,4.0,0.0,0.0,0,0,shot - 3,39.0,74.64,443.0,3.0,547.0,3851.0,562.0
18670,4.0,0.0,1.0,0,shot - 38,0,29.0,1.0,259.0,8.0,547.0,3851.0,562.0
18545,3.0,0.0,0.0,0,shot - 48,0,37.0,8.0,197.0,6.0,547.0,3851.0,562.0
18455,3.0,0.0,0.0,0,shot - 31,0,36.0,11.0,216.0,6.0,547.0,3851.0,562.0
18317,2.0,0.0,0.0,1,shot - 35,0,37.0,2.0,654.0,16.0,547.0,3851.0,562.0
18724,4.0,0.0,0.0,0,0,shot - 3,36.0,1.0,256.0,8.0,547.0,3851.0,562.0
18288,2.0,0.0,1.0,1,0,shot - 3,29.0,5.0,375.0,10.0,547.0,3851.0,562.0
19283,4.0,0.0,1.0,1,0,shot - 3,36.0,7.0,207.0,3.0,547.0,3851.0,562.0
19249,1.0,0.0,0.0,1,0,shot - 3,42.7,2.0,223.0,7.0,547.0,3851.0,562.0
19395,3.0,0.0,0.0,1,shot - 52,0,40.0,4.0,223.0,8.0,547.0,3851.0,562.0
19132,3.0,0.0,0.0,1,shot - 41,0,28.0,4.0,507.0,2.0,1117.0,1594.0,562.0
18399,1.0,0.0,0.0,0,0,shot - 3,33.0,102.64,467.0,13.0,1117.0,1594.0,562.0
19346,3.0,0.0,0.0,0,0,shot - 3,29.0,5.0,467.0,7.0,1117.0,1594.0,562.0
18205,1.0,0.0,0.0,1,shot - 43,0,29.0,7.0,585.0,13.0,1117.0,1594.0,562.0
19163,4.0,0.0,0.0,0,shot - 38,0,28.0,3.0,585.0,6.0,1117.0,1594.0,562.0
18160,2.0,0.0,1.0,1,shot - 38,0,32.0,2.0,584.0,5.0,1117.0,1594.0,562.0
18182,2.0,0.0,0.0,0,shot - 23,0,31.0,70.2,584.0,4.0,1117.0,1594.0,562.0
29730,1.0,1.0,0.0,1,shot - 53,0,32.0,9.0,584.0,7.0,1117.0,1594.0,562.0
29757,1.0,1.0,1.0,1,shot - 15,0,34.0,5.0,584.0,13.0,1117.0,1594.0,562.0
29835,1.0,1.0,0.0,1,shot - 17,0,32.0,5.0,584.0,11.0,1117.0,1594.0,562.0
29896,3.0,1.0,1.0,1,shot - 43,0,29.0,111.2,584.0,6.0,1117.0,1594.0,562.0
18094,4.0,0.0,1.0,1,shot - 38,0,88.4,0.0,213.0,9.0,1117.0,1594.0,562.0
18276,4.0,0.0,0.0,1,shot - 16,0,28.0,8.0,493.0,9.0,1117.0,1594.0,562.0
19229,2.0,0.0,1.0,0,shot - 8,0,28.0,4.0,493.0,8.0,1117.0,1594.0,562.0
18893,3.0,0.0,1.0,1,shot - 52,0,28.0,10.0,516.0,8.0,1117.0,1594.0,562.0
18698,1.0,0.0,0.0,0,shot - 38,0,21.7,6.0,256.0,8.0,1117.0,1594.0,562.0
19052,4.0,0.0,1.0,1,0,shot - 3,52.2,41.64,306.0,7.0,1117.0,1594.0,562.0
29959,3.0,1.0,1.0,1,0,shot - 3,59.2,2.0,223.0,9.0,1117.0,1594.0,562.0
30019,3.0,1.0,0.0,0,shot - 40,0,28.0,2.0,223.0,15.0,1117.0,1594.0,562.0
18231,1.0,0.0,1.0,0,shot - 17,0,33.0,8.0,573.0,11.0,5336.0,1594.0,562.0
18242,3.0,0.0,0.0,0,0,shot - 3,47.2,8.0,573.0,11.0,5336.0,1594.0,562.0
18816,1.0,0.0,0.0,1,shot - 10,0,26.0,10.0,573.0,10.0,5336.0,1594.0,562.0
18821,1.0,0.0,0.0,1,0,shot - 3,31.0,95.64,573.0,10.0,5336.0,1594.0,562.0
18827,2.0,0.0,0.0,1,0,shot - 3,24.0,0.0,573.0,10.0,5336.0,1594.0,562.0
18838,4.0,0.0,1.0,1,shot - 34,0,20.2,6.0,573.0,10.0,5336.0,1594.0,562.0
19195,2.0,0.0,0.0,1,0,shot - 3,24.0,3.0,573.0,2.0,5336.0,1594.0,562.0
19198,3.0,0.0,0.0,1,0,shot - 3,28.0,7.0,573.0,2.0,5336.0,1594.0,562.0
18134,3.0,0.0,0.0,1,shot - 52,0,27.0,59.2,507.0,5.0,5336.0,1594.0,562.0
18338,1.0,0.0,0.0,0,shot - 27,0,64.7,5.0,507.0,11.0,5336.0,1594.0,562.0
18345,2.0,0.0,1.0,0,shot - 10,0,25.0,45.64,507.0,11.0,5336.0,1594.0,562.0
18354,4.0,0.0,0.0,0,0,shot - 3,33.0,7.0,507.0,11.0,5336.0,1594.0,562.0
18365,5.0,0.0,0.0,0,0,shot - 3,18.2,0.0,507.0,11.0,5336.0,1594.0,562.0
18643,4.0,0.0,0.0,0,0,shot - 3,29.0,4.0,507.0,5.0,5336.0,1594.0,562.0
18644,4.0,0.0,0.0,0,0,shot - 3,26.0,3.0,507.0,5.0,5336.0,1594.0,562.0
19122,1.0,0.0,0.0,1,0,shot - 3,24.0,7.0,507.0,2.0,5336.0,1594.0,562.0
19126,1.0,0.0,0.0,1,0,shot - 3,44.7,1.0,507.0,2.0,5336.0,1594.0,562.0
19137,4.0,0.0,0.0,1,shot - 33,0,25.0,5.0,507.0,2.0,5336.0,1594.0,562.0
18407,2.0,0.0,0.0,0,shot - 36,0,31.0,119.64,467.0,13.0,5336.0,1594.0,562.0
18422,4.0,0.0,1.0,0,0,shot - 3,31.0,3.0,467.0,13.0,5336.0,1594.0,562.0
18525,2.0,0.0,1.0,1,0,shot - 3,47.2,2.0,467.0,5.0,5336.0,1594.0,562.0
18527,3.0,0.0,1.0,1,shot - 27,0,27.0,8.0,467.0,5.0,5336.0,1594.0,562.0
18528,3.0,0.0,0.0,1,shot - 39,0,27.0,3.0,467.0,5.0,5336.0,1594.0,562.0
18536,4.0,0.0,0.0,1,0,shot - 3,27.0,1.0,467.0,5.0,5336.0,1594.0,562.0
19333,1.0,0.0,0.0,0,0,shot - 3,33.0,37.64,467.0,7.0,5336.0,1594.0,562.0
19334,1.0,0.0,0.0,0,shot - 27,0,31.7,11.0,467.0,7.0,5336.0,1594.0,562.0
19341,1.0,0.0,1.0,0,shot - 43,0,30.0,0.0,467.0,7.0,5336.0,1594.0,562.0
18202,1.0,0.0,1.0,1,shot - 19,0,24.0,9.0,585.0,13.0,5336.0,1594.0,562.0
18203,1.0,0.0,1.0,1,shot - 38,0,35.0,8.0,585.0,13.0,5336.0,1594.0,562.0
18204,1.0,0.0,0.0,1,0,shot - 3,32.0,86.64,585.0,13.0,5336.0,1594.0,562.0
18207,1.0,0.0,0.0,1,shot - 34,0,24.0,5.0,585.0,13.0,5336.0,1594.0,562.0
18208,1.0,0.0,0.0,1,shot - 16,0,27.0,108.64,585.0,13.0,5336.0,1594.0,562.0
18225,4.0,0.0,1.0,1,shot - 16,0,18.727999999999998,2.0,585.0,13.0,5336.0,1594.0,562.0
18226,4.0,0.0,1.0,1,0,shot - 3,31.0,80.2,585.0,13.0,5336.0,1594.0,562.0
18228,4.0,0.0,0.0,1,0,shot - 3,26.0,1.0,585.0,13.0,5336.0,1594.0,562.0
19142,1.0,0.0,0.0,0,0,shot - 3,26.0,47.2,585.0,6.0,5336.0,1594.0,562.0
19151,2.0,0.0,0.0,0,0,shot - 3,27.0,2.0,585.0,6.0,5336.0,1594.0,562.0
19155,3.0,0.0,0.0,0,0,shot - 3,30.0,8.0,585.0,6.0,5336.0,1594.0,562.0
19157,3.0,0.0,0.0,0,shot - 17,0,27.0,5.0,585.0,6.0,5336.0,1594.0,562.0
19160,3.0,0.0,1.0,0,shot - 15,0,38.7,1.0,585.0,6.0,5336.0,1594.0,562.0
18156,1.0,0.0,0.0,1,shot - 2,0,26.0,5.0,584.0,5.0,5336.0,1594.0,562.0
18158,2.0,0.0,1.0,1,shot - 27,0,26.0,3.0,584.0,5.0,5336.0,1594.0,562.0
18159,2.0,0.0,1.0,1,shot - 5,0,85.4,3.0,584.0,5.0,5336.0,1594.0,562.0
18161,2.0,0.0,0.0,1,0,shot - 3,27.0,0.0,584.0,5.0,5336.0,1594.0,562.0
18162,3.0,0.0,0.0,1,0,shot - 3,53.7,10.0,584.0,5.0,5336.0,1594.0,562.0
18164,3.0,0.0,0.0,1,shot - 17,0,26.0,8.0,584.0,5.0,5336.0,1594.0,562.0
18175,1.0,0.0,0.0,0,0,shot - 3,28.0,6.0,584.0,4.0,5336.0,1594.0,562.0
18184,3.0,0.0,0.0,0,shot - 25,0,32.0,10.0,584.0,4.0,5336.0,1594.0,562.0
18186,3.0,0.0,1.0,0,0,shot - 3,32.0,8.0,584.0,4.0,5336.0,1594.0,562.0
18187,3.0,0.0,0.0,0,0,shot - 3,32.0,7.0,584.0,4.0,5336.0,1594.0,562.0
18189,3.0,0.0,0.0,0,0,shot - 3,27.0,4.0,584.0,4.0,5336.0,1594.0,562.0
18192,4.0,0.0,1.0,0,shot - 44,0,24.0,104.64,584.0,4.0,5336.0,1594.0,562.0
18609,1.0,0.0,0.0,0,0,shot - 3,25.0,6.0,584.0,4.0,5336.0,1594.0,562.0
18630,4.0,0.0,0.0,0,0,shot - 3,27.0,1.0,584.0,4.0,5336.0,1594.0,562.0
29743,3.0,1.0,1.0,1,shot - 42,0,24.0,89.64,584.0,7.0,5336.0,1594.0,562.0
29748,4.0,1.0,0.0,1,shot - 36,0,24.0,6.0,584.0,7.0,5336.0,1594.0,562.0
29751,4.0,1.0,1.0,1,shot - 51,0,34.7,4.0,584.0,7.0,5336.0,1594.0,562.0
29756,1.0,1.0,0.0,1,0,shot - 3,27.0,7.0,584.0,13.0,5336.0,1594.0,562.0
29795,3.0,1.0,0.0,0,shot - 44,0,25.0,11.0,584.0,5.0,5336.0,1594.0,562.0
29800,3.0,1.0,0.0,0,0,shot - 3,41.7,1.0,584.0,5.0,5336.0,1594.0,562.0
29821,3.0,1.0,1.0,0,shot - 15,0,55.7,32.64,584.0,7.0,5336.0,1594.0,562.0
29822,3.0,1.0,0.0,0,shot - 53,0,25.0,7.0,584.0,7.0,5336.0,1594.0,562.0
29824,3.0,1.0,1.0,0,0,shot - 3,33.0,5.0,584.0,7.0,5336.0,1594.0,562.0
29828,4.0,1.0,0.0,0,0,shot - 3,26.0,5.0,584.0,7.0,5336.0,1594.0,562.0
29829,4.0,1.0,1.0,0,shot - 40,0,29.0,3.0,584.0,7.0,5336.0,1594.0,562.0
29852,4.0,1.0,0.0,1,0,shot - 3,27.0,11.0,584.0,11.0,5336.0,1594.0,562.0
29860,4.0,1.0,0.0,1,0,shot - 3,24.0,0.0,584.0,11.0,5336.0,1594.0,562.0
29889,1.0,1.0,0.0,1,shot - 33,0,27.0,0.0,584.0,6.0,5336.0,1594.0,562.0
18100,1.0,0.0,0.0,0,shot - 6,0,25.0,6.0,617.0,10.0,5336.0,1594.0,562.0
18116,4.0,0.0,1.0,0,0,shot - 3,33.0,9.0,617.0,10.0,5336.0,1594.0,562.0
18911,1.0,0.0,0.0,1,0,shot - 3,30.0,1.0,617.0,10.0,5336.0,1594.0,562.0
18912,2.0,0.0,1.0,1,shot - 27,0,59.864,57.64,617.0,10.0,5336.0,1594.0,562.0
18086,3.0,0.0,1.0,1,shot - 45,0,28.0,5.0,213.0,9.0,5336.0,1594.0,562.0
18096,4.0,0.0,0.0,1,shot - 36,0,58.864,0.0,213.0,9.0,5336.0,1594.0,562.0
18270,3.0,0.0,1.0,1,0,shot - 3,24.0,3.0,493.0,9.0,5336.0,1594.0,562.0
18273,3.0,0.0,0.0,1,0,shot - 3,24.0,46.64,493.0,9.0,5336.0,1594.0,562.0
18277,4.0,0.0,1.0,1,shot - 36,0,32.0,7.0,493.0,9.0,5336.0,1594.0,562.0
19227,1.0,0.0,0.0,0,shot - 38,0,31.0,0.0,493.0,8.0,5336.0,1594.0,562.0
19291,1.0,0.0,0.0,1,shot - 48,0,30.0,10.0,493.0,14.0,5336.0,1594.0,562.0
19292,1.0,0.0,1.0,1,0,shot - 3,24.2,57.64,493.0,14.0,5336.0,1594.0,562.0
19293,1.0,0.0,0.0,1,shot - 43,0,25.5863,8.0,493.0,14.0,5336.0,1594.0,562.0
19300,2.0,0.0,0.0,1,shot - 41,0,33.0,83.64,493.0,14.0,5336.0,1594.0,562.0
19302,2.0,0.0,1.0,1,shot - 43,0,31.0,22.64,493.0,14.0,5336.0,1594.0,562.0
18562,1.0,0.0,1.0,0,shot - 8,0,26.0,0.0,516.0,11.0,5336.0,1594.0,562.0
18564,2.0,0.0,1.0,0,0,shot - 3,34.0,5.0,516.0,11.0,5336.0,1594.0,562.0
18568,2.0,0.0,0.0,0,0,shot - 3,37.7,2.0,516.0,11.0,5336.0,1594.0,562.0
18569,2.0,0.0,0.0,0,0,shot - 3,26.0,2.0,516.0,11.0,5336.0,1594.0,562.0
18574,3.0,0.0,0.0,0,shot - 24,0,32.0,8.0,516.0,11.0,5336.0,1594.0,562.0
18579,3.0,0.0,0.0,0,shot - 40,0,28.2,27.64,516.0,11.0,5336.0,1594.0,562.0
18586,4.0,0.0,1.0,0,0,shot - 3,28.0,0.0,516.0,11.0,5336.0,1594.0,562.0
18895,3.0,0.0,1.0,1,0,shot - 3,26.0,4.0,516.0,8.0,5336.0,1594.0,562.0
18897,3.0,0.0,1.0,1,shot - 43,0,23.864,1.0,516.0,8.0,5336.0,1594.0,562.0
18899,3.0,0.0,0.0,1,shot - 27,0,27.0,0.0,516.0,8.0,5336.0,1594.0,562.0
18903,4.0,0.0,1.0,1,0,shot - 3,32.0,3.0,516.0,8.0,5336.0,1594.0,562.0
19017,2.0,0.0,0.0,0,shot - 46,0,26.0,6.0,516.0,8.0,5336.0,1594.0,562.0
19018,2.0,0.0,0.0,0,shot - 26,0,24.0,5.0,516.0,8.0,5336.0,1594.0,562.0
18502,2.0,0.0,1.0,1,0,shot - 3,28.0,1.0,237.0,12.0,5336.0,1594.0,562.0
18506,3.0,0.0,1.0,1,0,shot - 3,32.0,7.0,237.0,12.0,5336.0,1594.0,562.0
18507,3.0,0.0,1.0,1,0,shot - 3,32.0,4.0,237.0,12.0,5336.0,1594.0,562.0
18509,3.0,0.0,0.0,1,0,shot - 3,24.0,1.0,237.0,12.0,5336.0,1594.0,562.0
18518,4.0,0.0,0.0,1,0,shot - 3,26.0,2.0,237.0,12.0,5336.0,1594.0,562.0
18432,2.0,0.0,1.0,1,0,shot - 3,33.0,89.2,443.0,6.0,5336.0,1594.0,562.0
18437,3.0,0.0,0.0,1,shot - 50,0,27.0,102.64,443.0,6.0,5336.0,1594.0,562.0
18847,2.0,0.0,0.0,0,0,shot - 3,32.0,110.64,443.0,3.0,5336.0,1594.0,562.0
18852,3.0,0.0,1.0,0,0,shot - 3,26.0,1.0,443.0,3.0,5336.0,1594.0,562.0
19171,1.0,0.0,0.0,0,0,shot - 0,27.0,8.0,443.0,9.0,5336.0,1594.0,562.0
19180,2.0,0.0,0.0,0,0,shot - 3,29.0,95.64,443.0,9.0,5336.0,1594.0,562.0
18651,1.0,0.0,0.0,0,shot - 9,0,26.0,114.64,259.0,8.0,5336.0,1594.0,562.0
18665,4.0,0.0,0.0,0,shot - 19,0,27.0,8.0,259.0,8.0,5336.0,1594.0,562.0
18952,1.0,0.0,0.0,0,0,shot - 2,26.0,91.2,246.0,5.0,5336.0,1594.0,562.0
18961,3.0,0.0,1.0,0,shot - 44,0,24.0,8.0,246.0,5.0,5336.0,1594.0,562.0
18968,3.0,0.0,1.0,0,0,shot - 3,24.0,1.0,246.0,5.0,5336.0,1594.0,562.0
18544,3.0,0.0,1.0,0,0,shot - 3,34.0,8.0,197.0,6.0,5336.0,1594.0,562.0
18729,2.0,0.0,0.0,0,0,shot - 3,24.0,6.0,240.0,8.0,5336.0,1594.0,562.0
18730,2.0,0.0,1.0,0,0,shot - 3,40.4,4.0,240.0,8.0,5336.0,1594.0,562.0
18736,3.0,0.0,1.0,0,0,shot - 2,26.0,5.0,240.0,8.0,5336.0,1594.0,562.0
18742,4.0,0.0,0.0,0,0,shot - 3,51.86400000000001,77.64,240.0,8.0,5336.0,1594.0,562.0
18929,1.0,0.0,1.0,1,shot - 38,0,33.0,10.0,216.0,12.0,5336.0,1594.0,562.0
18930,1.0,0.0,1.0,1,shot - 43,0,31.0,100.64,216.0,12.0,5336.0,1594.0,562.0
18931,1.0,0.0,1.0,1,0,shot - 3,32.0,7.0,216.0,12.0,5336.0,1594.0,562.0
18318,2.0,0.0,0.0,1,0,shot - 3,31.0,2.0,654.0,16.0,5336.0,1594.0,562.0
18329,4.0,0.0,1.0,1,0,shot - 3,26.0,5.0,654.0,16.0,5336.0,1594.0,562.0
18781,3.0,0.0,1.0,1,0,shot - 3,26.0,4.0,654.0,13.0,5336.0,1594.0,562.0
18789,4.0,0.0,1.0,1,0,shot - 3,28.2,42.64,654.0,13.0,5336.0,1594.0,562.0
18790,4.0,0.0,1.0,1,shot - 36,0,26.0,112.64,654.0,13.0,5336.0,1594.0,562.0
18791,4.0,0.0,0.0,1,shot - 3,0,24.0,2.0,654.0,13.0,5336.0,1594.0,562.0
18802,3.0,0.0,1.0,0,shot - 52,0,25.0,9.0,654.0,10.0,5336.0,1594.0,562.0
18814,4.0,0.0,0.0,0,0,shot - 3,29.0,4.0,654.0,10.0,5336.0,1594.0,562.0
18382,3.0,0.0,1.0,1,shot - 29,0,25.0,5.0,214.0,11.0,5336.0,1594.0,562.0
18392,4.0,0.0,0.0,1,shot - 2,0,32.0,4.0,214.0,11.0,5336.0,1594.0,562.0
19327,3.0,0.0,1.0,1,0,shot - 3,44.7,8.0,175.0,9.0,5336.0,1594.0,562.0
18139,1.0,0.0,1.0,1,0,shot - 3,25.0,3.0,256.0,9.0,5336.0,1594.0,562.0
18143,2.0,0.0,1.0,1,shot - 38,0,28.0,4.0,256.0,9.0,5336.0,1594.0,562.0
18151,3.0,0.0,0.0,1,0,shot - 3,26.0,0.0,256.0,9.0,5336.0,1594.0,562.0
18987,2.0,0.0,0.0,0,shot - 36,0,27.0,2.0,204.0,8.0,5336.0,1594.0,562.0
18489,4.0,0.0,0.0,0,0,shot - 3,34.0,1.0,246.0,9.0,5336.0,1594.0,562.0
18758,2.0,0.0,0.0,1,shot - 37,0,57.7,1.0,192.0,4.0,5336.0,1594.0,562.0
18761,3.0,0.0,0.0,1,0,shot - 3,27.0,5.0,192.0,4.0,5336.0,1594.0,562.0
18289,2.0,0.0,0.0,1,shot - 25,0,66.86399999999999,4.0,375.0,10.0,5336.0,1594.0,562.0
18300,4.0,0.0,1.0,1,0,shot - 3,61.7,4.0,375.0,10.0,5336.0,1594.0,562.0
19055,1.0,0.0,1.0,0,0,shot - 3,64.7,3.0,375.0,9.0,5336.0,1594.0,562.0
19057,1.0,0.0,1.0,0,shot - 14,0,20.7,0.0,375.0,9.0,5336.0,1594.0,562.0
19073,4.0,0.0,0.0,0,shot - 38,0,31.0,0.0,375.0,9.0,5336.0,1594.0,562.0
19212,3.0,0.0,1.0,1,0,shot - 3,70.2,6.0,375.0,5.0,5336.0,1594.0,562.0
19214,3.0,0.0,1.0,1,shot - 47,0,25.0,0.0,375.0,5.0,5336.0,1594.0,562.0
18674,1.0,0.0,1.0,0,shot - 15,0,30.0,0.0,306.0,6.0,5336.0,1594.0,562.0
19039,1.0,0.0,0.0,1,shot - 51,0,24.0,1.0,306.0,7.0,5336.0,1594.0,562.0
19041,2.0,0.0,0.0,1,shot - 16,0,25.0,4.0,306.0,7.0,5336.0,1594.0,562.0
19042,2.0,0.0,1.0,1,shot - 44,0,27.0,3.0,306.0,7.0,5336.0,1594.0,562.0
19043,2.0,0.0,0.0,1,0,shot - 3,25.0,1.0,306.0,7.0,5336.0,1594.0,562.0
19084,2.0,0.0,0.0,0,shot - 2,0,28.0,6.0,207.0,7.0,5336.0,1594.0,562.0
19093,4.0,0.0,0.0,0,shot - 52,0,33.0,11.0,207.0,7.0,5336.0,1594.0,562.0
19095,4.0,0.0,0.0,0,shot - 42,0,27.0,10.0,207.0,7.0,5336.0,1594.0,562.0
19100,5.0,0.0,1.0,0,0,shot - 3,24.0,3.0,207.0,7.0,5336.0,1594.0,562.0
19270,3.0,0.0,0.0,1,0,shot - 3,25.0,60.64,207.0,3.0,5336.0,1594.0,562.0
19276,3.0,0.0,0.0,1,0,shot - 3,26.0,9.0,207.0,3.0,5336.0,1594.0,562.0
19285,3.0,0.0,1.0,1,shot - 38,0,25.0,6.0,207.0,3.0,5336.0,1594.0,562.0
18863,1.0,0.0,1.0,0,0,shot - 3,25.5863,3.0,223.0,6.0,5336.0,1594.0,562.0
18880,4.0,0.0,0.0,0,0,shot - 3,26.0,1.0,223.0,6.0,5336.0,1594.0,562.0
19247,1.0,0.0,1.0,1,shot - 26,0,29.0,5.0,223.0,7.0,5336.0,1594.0,562.0
19253,2.0,0.0,0.0,1,shot - 51,0,26.0,109.64,223.0,7.0,5336.0,1594.0,562.0
19255,3.0,0.0,0.0,1,shot - 44,0,28.0,106.2,223.0,7.0,5336.0,1594.0,562.0
19388,1.0,0.0,0.0,1,shot - 15,0,26.0,0.0,223.0,8.0,5336.0,1594.0,562.0
19389,2.0,0.0,1.0,1,shot - 15,0,25.0,6.0,223.0,8.0,5336.0,1594.0,562.0
19399,4.0,0.0,1.0,1,0,shot - 3,28.0,3.0,223.0,8.0,5336.0,1594.0,562.0
29916,3.0,1.0,1.0,0,shot - 27,0,22.2,2.0,223.0,7.0,5336.0,1594.0,562.0
29917,3.0,1.0,0.0,0,0,shot - 3,27.0,1.0,223.0,7.0,5336.0,1594.0,562.0
29919,3.0,1.0,1.0,0,shot - 43,0,33.0,0.0,223.0,7.0,5336.0,1594.0,562.0
29927,2.0,1.0,0.0,0,0,shot - 3,27.0,8.0,223.0,7.0,5336.0,1594.0,562.0
29941,4.0,1.0,0.0,0,0,shot - 3,38.2,4.0,223.0,7.0,5336.0,1594.0,562.0
29966,4.0,1.0,0.0,1,shot - 36,0,49.2,5.0,223.0,9.0,5336.0,1594.0,562.0
29969,4.0,1.0,0.0,1,shot - 25,0,25.0,82.64,223.0,9.0,5336.0,1594.0,562.0
29976,2.0,1.0,0.0,1,shot - 51,0,27.0,4.0,223.0,8.0,5336.0,1594.0,562.0
29997,4.0,1.0,1.0,1,shot - 41,0,33.0,0.0,223.0,8.0,5336.0,1594.0,562.0
29998,1.0,1.0,1.0,0,0,shot - 3,21.2,30.64,223.0,15.0,5336.0,1594.0,562.0
29999,1.0,1.0,0.0,0,shot - 27,0,25.2,61.64,223.0,15.0,5336.0,1594.0,562.0
30006,1.0,1.0,0.0,0,0,shot - 3,24.364,0.0,223.0,15.0,5336.0,1594.0,562.0
