,shot_id_number,power_of_shot,knockout_match,game_season,is_goal,area_of_shot,shot_basics,date_of_game,home/away,lat/lng,type_of_shot,type_of_combined_shot,match_id,distance_of_shot_avg,remaining_min_1
26010,26011,1.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-03-29,VAN,0,shot - 36,0,29901025,33.0,0.0
26011,26012,2.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-03-29,VAN,0,shot - 47,0,29901025,30.0,6.0
26012,26013,2.0,80.928,1999-00,1.0,Center(C),Goal Area,2000-03-29,VAN,0,shot - 56,0,29901025,60.7,2.0
26013,26014,3.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-03-29,VAN,0,0,shot - 3,29901025,59.2,10.0
26014,26015,3.0,0.0,1999-00,0.0,Center(C),Goal Line,2000-03-29,VAN,0,shot - 20,0,29901025,26.0,9.0
26016,26017,3.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-03-29,VAN,0,0,shot - 1,29901025,20.0,106.64
26017,26018,3.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-03-29,VAN,0,0,shot - 1,29901025,24.864,82.64
26018,26019,3.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-03-29,VAN,0,shot - 14,0,29901025,37.0,1.0
26019,26020,4.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-03-29,VAN,0,0,shot - 4,29901025,21.0,8.0
26020,26021,4.0,0.0,1999-00,1.0,Right Side(R),Goal Line,2000-03-29,VAN,0,shot - 25,0,29901025,28.0,6.0
26021,26022,4.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-03-29,VAN,0,shot - 39,0,29901025,20.0,3.0
26023,26024,1.0,0.0,1999-00,0.0,Center(C),Mid Range,2000-03-31,PHI,1,0,shot - 3,29901039,35.0,48.64
26024,26025,2.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-03-31,PHI,1,shot - 36,0,29901039,39.0,6.0
26025,26026,2.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-03-31,PHI,1,0,shot - 3,29901039,30.0,15.2
26026,26027,2.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-03-31,PHI,1,shot - 0,0,29901039,33.0,30.64
26027,26028,2.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-03-31,PHI,1,0,shot - 3,29901039,39.0,1.0
26028,26029,2.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-03-31,PHI,1,shot - 36,0,29901039,33.0,0.0
26029,26030,3.0,0.0,1999-00,0.0,Left Side Center(LC),Penalty Spot,2000-03-31,PHI,1,0,shot - 3,29901039,44.0,10.0
26030,26031,3.0,0.0,1999-00,0.0,Right Side Center(RC),Mid Range,2000-03-31,PHI,1,0,shot - 3,29901039,37.0,8.0
26031,26032,3.0,0.0,1999-00,0.0,Center(C),Penalty Spot,2000-03-31,PHI,1,shot - 37,0,29901039,45.0,66.2
26032,26033,3.0,0.0,1999-00,0.0,U,Goal Line,2000-03-31,PHI,1,shot - 30,0,29901039,28.0,0.0
26033,26034,3.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-03-31,PHI,1,shot - 39,0,29901039,58.7,0.0
26034,26035,4.0,0.0,1999-00,1.0,Left Side(L),Mid Range,2000-03-31,PHI,1,shot - 44,0,29901039,28.2,10.0
26035,26036,1.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-02,NYK,1,0,shot - 3,29901052,31.0,10.0
26036,26037,1.0,0.0,1999-00,1.0,Left Side(L),Mid Range,2000-04-02,NYK,1,0,shot - 3,29901052,38.0,8.0
26038,26039,1.0,0.0,1999-00,1.0,U,Goal Area,2000-04-02,NYK,1,shot - 39,0,29901052,77.4,6.0
26039,26040,1.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-02,NYK,1,shot - 26,0,29901052,29.0,5.0
26041,26042,1.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-02,NYK,1,shot - 51,0,29901052,30.0,0.0
26043,26044,2.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-02,NYK,1,shot - 12,0,29901052,20.0,4.0
26044,26045,3.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-04-02,NYK,1,0,shot - 3,29901052,41.0,8.0
26045,26046,3.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-04-02,NYK,1,shot - 38,0,29901052,40.0,6.0
26046,26047,1.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-05,GSW,0,shot - 39,0,29901073,23.0,10.0
26047,26048,1.0,0.0,1999-00,0.0,Center(C),Goal Line,2000-04-05,GSW,0,0,shot - 3,29901073,33.0,97.64
26048,26049,1.0,0.0,1999-00,0.0,Right Side Center(RC),Mid Range,2000-04-05,GSW,0,0,shot - 3,29901073,42.0,8.0
26051,26052,1.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-05,GSW,0,0,shot - 4,29901073,23.0,64.2
26053,26054,1.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-05,GSW,0,shot - 32,0,29901073,20.0,0.0
26054,26055,1.0,0.0,1999-00,0.0,Center(C),Goal Line,2000-04-05,GSW,0,0,shot - 3,29901073,31.0,0.0
26055,26056,2.0,0.0,1999-00,0.0,Right Side Center(RC),Mid Range,2000-04-05,GSW,0,shot - 55,0,29901073,36.0,8.0
26057,26058,3.0,0.0,1999-00,1.0,Left Side Center(LC),Mid Range,2000-04-05,GSW,0,0,shot - 3,29901073,39.0,6.0
26058,26059,3.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-05,GSW,0,shot - 21,0,29901073,35.0,5.0
26060,26061,1.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-04-08,SAS,1,0,shot - 3,29901097,60.2,10.0
26062,26063,1.0,0.0,1999-00,0.0,Right Side(R),Goal Line,2000-04-08,SAS,1,0,shot - 3,29901097,33.4,43.64
26064,26065,1.0,0.0,1999-00,1.0,Center(C),Mid Range,2000-04-08,SAS,1,0,shot - 3,29901097,40.0,4.0
26065,26066,1.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-04-08,SAS,1,shot - 47,0,29901097,37.0,59.64
26068,26069,2.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-08,SAS,1,shot - 5,0,29901097,32.7,11.0
26069,26070,2.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-08,SAS,1,0,shot - 5,29901097,20.0,9.0
26070,26071,2.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-08,SAS,1,shot - 29,0,29901097,33.0,9.0
26072,26073,2.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-08,SAS,1,shot - 38,0,29901097,50.2,6.0
26075,26076,2.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-04-08,SAS,1,0,shot - 3,29901097,33.0,0.0
26076,26077,2.0,0.0,1999-00,0.0,Center(C),Penalty Spot,2000-04-08,SAS,1,shot - 45,0,29901097,53.0,0.0
26077,26078,3.0,0.0,1999-00,0.0,Center(C),Goal Line,2000-04-08,SAS,1,0,shot - 3,29901097,47.2,8.0
26078,26079,3.0,0.0,1999-00,1.0,Right Side(R),Goal Line,2000-04-08,SAS,1,0,shot - 3,29901097,33.0,72.2
26079,26080,3.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-08,SAS,1,shot - 13,0,29901097,21.2,4.0
26081,26082,3.0,0.0,1999-00,0.0,Left Side(L),Left Corner,2000-04-08,SAS,1,shot - 33,0,29901097,44.0,2.0
26082,26083,3.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-08,SAS,1,shot - 5,0,29901097,34.0,76.64
26083,26084,3.0,0.0,1999-00,1.0,Right Side(R),Goal Line,2000-04-08,SAS,1,0,shot - 3,29901097,33.0,59.7616
26084,26085,3.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-08,SAS,1,0,shot - 4,29901097,47.2,0.0
26085,26086,4.0,0.0,1999-00,0.0,Right Side Center(RC),Mid Range,2000-04-08,SAS,1,0,shot - 3,29901097,55.2,100.64
26086,26087,4.0,0.0,1999-00,0.0,Center(C),Mid Range,2000-04-08,SAS,1,shot - 36,0,29901097,41.0,9.0
26087,26088,4.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-08,SAS,1,0,shot - 3,29901097,35.0,9.0
26088,26089,4.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-08,SAS,1,0,shot - 3,29901097,37.0,42.64
26089,26090,4.0,0.0,1999-00,0.0,Right Side Center(RC),Mid Range,2000-04-08,SAS,1,0,shot - 3,29901097,42.2,71.64
26090,26091,1.0,0.0,1999-00,0.0,Center(C),Mid Range,2000-04-10,SEA,1,shot - 32,0,29901114,40.0,11.0
26091,26092,1.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-10,SEA,1,0,shot - 3,29901114,34.0,9.0
26092,26093,1.0,0.0,1999-00,1.0,Left Side(L),Mid Range,2000-04-10,SEA,1,0,shot - 3,29901114,36.0,8.0
26093,26094,1.0,0.0,1999-00,0.0,Right Side Center(RC),Penalty Spot,2000-04-10,SEA,1,shot - 19,0,29901114,44.0,6.0
26094,26095,1.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-04-10,SEA,1,0,shot - 3,29901114,39.0,4.0
26095,26096,1.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-10,SEA,1,0,shot - 3,29901114,27.0,2.0
26096,26097,1.0,0.0,1999-00,0.0,Left Side Center(LC),Penalty Spot,2000-04-10,SEA,1,0,shot - 3,29901114,45.0,91.64
26097,26098,2.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-04-10,SEA,1,shot - 15,0,29901114,40.0,11.0
26098,26099,2.0,0.0,1999-00,0.0,U,Mid Range,2000-04-10,SEA,1,0,shot - 3,29901114,32.0,10.0
26099,26100,2.0,0.0,1999-00,0.0,Left Side(L),Goal Line,2000-04-10,SEA,1,0,shot - 3,29901114,28.0,50.2
26100,26101,2.0,0.0,1999-00,0.0,Left Side Center(LC),U,2000-04-10,SEA,1,0,shot - 3,29901114,38.0,97.64
26101,26102,2.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-10,SEA,1,shot - 4,0,29901114,20.0,1.0
26102,26103,3.0,0.0,1999-00,1.0,Center(C),Mid Range,2000-04-10,SEA,1,shot - 17,0,29901114,36.0,11.0
26103,26104,3.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-04-10,SEA,1,shot - 38,0,29901114,33.0,9.0
26104,26105,3.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-10,SEA,1,0,shot - 3,29901114,26.864,8.0
26105,26106,3.0,0.0,1999-00,1.0,Left Side Center(LC),Mid Range,2000-04-10,SEA,1,shot - 44,0,29901114,36.0,8.0
26106,26107,3.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-10,SEA,1,0,shot - 3,29901114,37.0,44.2
26108,26109,3.0,0.0,1999-00,0.0,Center(C),Penalty Spot,2000-04-10,SEA,1,0,shot - 3,29901114,46.0,3.0
26109,26110,3.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-10,SEA,1,shot - 12,0,29901114,23.7,3.0
26110,26111,3.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-10,SEA,1,0,shot - 3,29901114,30.0,0.0
26113,26114,4.0,124.928,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-10,SEA,1,0,shot - 3,29901114,53.7,4.0
26115,26116,4.0,0.0,1999-00,0.0,U,Mid Range,2000-04-10,SEA,1,shot - 24,0,29901114,42.0,1.0
26116,26117,5.0,0.0,1999-00,1.0,Left Side(L),Mid Range,2000-04-10,SEA,1,shot - 44,0,29901114,39.0,2.0
26117,26118,5.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-10,SEA,1,0,shot - 3,29901114,26.0,1.0
26118,26119,1.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-14,SAC,1,shot - 0,0,29901144,25.2,7.0
26119,26120,1.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-14,SAC,1,0,shot - 3,29901144,33.0,6.0
26120,26121,1.0,0.0,1999-00,0.0,Center(C),Goal Line,2000-04-14,SAC,1,0,shot - 3,29901144,27.0,5.0
26122,26123,1.0,0.0,1999-00,1.0,U,Mid Range,2000-04-14,SAC,1,0,shot - 3,29901144,69.7,2.0
26123,26124,2.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-14,SAC,1,0,shot - 3,29901144,67.7,6.0
26124,26125,2.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-14,SAC,1,0,shot - 1,29901144,35.2,5.0
26125,26126,2.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-14,SAC,1,shot - 0,0,29901144,33.0,113.64
26126,26127,2.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-14,SAC,1,shot - 12,0,29901144,20.0,3.0
26127,26128,2.0,0.0,1999-00,0.0,U,Goal Area,2000-04-14,SAC,1,shot - 39,0,29901144,61.7,3.0
26128,26129,2.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-14,SAC,1,shot - 44,0,29901144,32.0,24.2
26129,26130,2.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-14,SAC,1,shot - 39,0,29901144,20.0,1.0
26130,26131,3.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-14,SAC,1,0,shot - 4,29901144,54.7,9.0
26131,26132,3.0,0.0,1999-00,1.0,Center(C),Mid Range,2000-04-14,SAC,1,shot - 53,0,29901144,51.7,8.0
26132,26133,3.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-14,SAC,1,shot - 4,0,29901144,20.0,6.0
26133,26134,3.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-14,SAC,1,0,shot - 3,29901144,42.0,53.64
26136,26137,3.0,0.0,1999-00,1.0,Left Side Center(LC),Mid Range,2000-04-14,SAC,1,shot - 7,0,29901144,38.0,0.0
26137,26138,4.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-04-14,SAC,1,shot - 53,0,29901144,34.0,1.0
26139,26140,1.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-16,MIN,1,shot - 39,0,29901159,20.0,10.0
26140,26141,2.0,0.0,1999-00,0.0,Right Side Center(RC),Penalty Spot,2000-04-16,MIN,1,shot - 36,0,29901159,46.0,82.2
26141,26142,2.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-16,MIN,1,0,shot - 4,29901159,20.0,75.64
26142,26143,2.0,0.0,1999-00,0.0,Right Side Center(RC),Penalty Spot,2000-04-16,MIN,1,shot - 56,0,29901159,45.0,1.0
26143,26144,2.0,0.0,1999-00,1.0,Center(C),U,2000-04-16,MIN,1,shot - 44,0,29901159,29.0,99.64
26144,26145,2.0,U,1999-00,0.0,Center(C),Goal Line,2000-04-16,MIN,1,0,shot - 3,29901159,17.7,0.0
26145,26146,3.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-16,MIN,1,shot - 49,0,29901159,39.0,63.2
26147,26148,3.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-16,MIN,1,shot - 4,0,29901159,20.0,8.0
26148,26149,3.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-16,MIN,1,shot - 39,0,29901159,20.0,7.0
26149,26150,3.0,0.0,1999-00,0.0,Center(C),Penalty Spot,2000-04-16,MIN,1,shot - 56,0,29901159,46.0,7.0
26150,26151,3.0,0.0,1999-00,0.0,Left Side(L),Goal Line,2000-04-16,MIN,1,0,shot - 3,29901159,29.0,6.0
26151,26152,3.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-04-16,MIN,1,0,shot - 3,29901159,37.0,5.0
26152,26153,3.0,0.0,1999-00,0.0,Center(C),Mid Range,2000-04-16,MIN,1,0,shot - 3,29901159,34.0,4.0
26153,26154,3.0,0.0,1999-00,1.0,Center(C),Goal Line,2000-04-16,MIN,1,0,shot - 3,29901159,27.0,3.0
26155,26156,4.0,0.0,1999-00,0.0,Center(C),Mid Range,2000-04-16,MIN,1,0,shot - 3,29901159,40.0,11.0
26156,26157,4.0,0.0,1999-00,0.0,Center(C),Penalty Spot,2000-04-16,MIN,1,shot - 4,0,29901159,46.0,9.0
26157,26158,1.0,0.0,1999-00,1.0,Right Side Center(RC),Penalty Spot,2000-04-18,DAL,0,0,shot - 3,29901171,42.2,9.0
26158,26159,1.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-18,DAL,0,0,shot - 3,29901171,39.0,6.0
26159,26160,1.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-18,DAL,0,0,shot - 3,29901171,45.2,5.0
26160,26161,1.0,0.0,1999-00,0.0,Left Side Center(LC),Penalty Spot,2000-04-18,DAL,0,shot - 56,0,29901171,56.7,1.0
26162,26163,1.0,0.0,1999-00,0.0,Mid Ground(MG),Mid Ground Line,2000-04-18,DAL,0,shot - 10,0,29901171,68.0,53.64
26163,26164,2.0,0.0,1999-00,0.0,Center(C),Goal Line,2000-04-18,DAL,0,0,shot - 3,29901171,24.0,2.0
26165,26166,3.0,0.0,1999-00,1.0,Left Side Center(LC),Mid Range,2000-04-18,DAL,0,shot - 25,0,29901171,42.0,5.0
26166,26167,3.0,0.0,1999-00,0.0,Center(C),Penalty Spot,2000-04-18,DAL,0,shot - 18,0,29901171,46.0,1.0
26167,26168,3.0,0.0,1999-00,0.0,Center(C),U,2000-04-18,DAL,0,shot - 36,0,29901171,26.0,0.0
26168,26169,3.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-18,DAL,0,0,shot - 4,29901171,22.0,56.2
26169,26170,4.0,0.0,1999-00,0.0,Left Side(L),Mid Range,2000-04-18,DAL,0,0,shot - 3,29901171,34.0,9.0
26170,26171,4.0,0.0,1999-00,0.0,U,Mid Range,2000-04-18,DAL,0,0,shot - 3,29901171,38.0,4.0
26171,26172,4.0,0.0,1999-00,1.0,Right Side(R),U,2000-04-18,DAL,0,0,shot - 3,29901171,38.0,3.0
26173,26174,4.0,0.0,1999-00,0.0,U,Goal Area,2000-04-18,DAL,0,0,shot - 4,29901171,20.0,108.64
26174,26175,4.0,0.0,1999-00,0.0,Center(C),U,2000-04-18,DAL,0,0,shot - 3,29901171,24.0,1.0
26175,26176,4.0,0.0,1999-00,0.0,Left Side Center(LC),Penalty Spot,2000-04-18,DAL,0,0,shot - 3,29901171,52.2,0.0
26177,26178,1.0,0.0,1999-00,1.0,Left Side(L),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,35.0,9.0
26179,26180,1.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-19,SAS,0,0,shot - 5,29901185,22.0,5.0
26180,26181,1.0,0.0,1999-00,1.0,Left Side(L),Mid Range,2000-04-19,SAS,0,shot - 8,0,29901185,39.0,4.0
26181,26182,1.0,0.0,1999-00,1.0,Center(C),Goal Area,2000-04-19,SAS,0,shot - 39,0,29901185,22.0,102.64
26182,26183,2.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,30.0,0.0
26184,26185,3.0,0.0,1999-00,0.0,Center(C),U,2000-04-19,SAS,0,shot - 39,0,29901185,21.0,7.0
26185,26186,3.0,0.0,1999-00,0.0,Center(C),Goal Line,2000-04-19,SAS,0,shot - 28,0,29901185,29.0,5.0
26186,26187,3.0,0.0,1999-00,1.0,Right Side(R),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,33.0,3.0
26187,26188,4.0,0.0,1999-00,1.0,Right Side Center(RC),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,38.0,11.0
26188,26189,4.0,0.0,1999-00,1.0,Left Side(L),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,34.0,92.64
26190,26191,4.0,0.0,1999-00,0.0,Right Side Center(RC),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,23.7,6.0
26191,26192,4.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-19,SAS,0,shot - 15,0,29901185,36.0,36.64
26192,26193,4.0,0.0,1999-00,0.0,Right Side(R),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,36.0,1.0
26193,26194,4.0,0.0,1999-00,0.0,Left Side Center(LC),Mid Range,2000-04-19,SAS,0,0,shot - 3,29901185,44.7,0.0
26194,26195,5.0,0.0,1999-00,0.0,Center(C),Goal Area,2000-04-19,SAS,0,shot - 39,0,29901185,34.2,4.0
26195,26196,5.0,0.0,1999-00,1.0,Right Side Center(RC),Penalty Spot,2000-04-19,SAS,0,shot - 52,0,29901185,44.0,0.0
26196,26197,3.0,0.0,1999-00,1.0,Left Side(L),Left Corner,2000-04-19,SAS,0,shot - 4,0,29901185,44.0,17.2
26197,26198,5.0,0.0,1999-00,0.0,Right Side Center(RC),Penalty Spot,2000-04-19,SAS,0,0,shot - 3,29901185,48.0,0.0
26198,26199,1.0,1.0,2000-01,0.0,Center(C),Goal Line,2001-04-22,POR,1,0,shot - 3,40000005,55.2,10.0
26199,26200,1.0,1.0,2000-01,0.0,Left Side Center(LC),Mid Range,2001-04-22,POR,1,shot - 10,0,40000005,63.36400000000001,7.0
26200,26201,1.0,1.0,2000-01,0.0,Center(C),Goal Area,2001-04-22,POR,1,shot - 4,0,40000005,20.0,5.0
26201,26202,2.0,1.0,2000-01,0.0,Right Side Center(RC),Mid Range,2001-04-22,POR,1,0,shot - 3,40000005,39.7,5.0
26202,26203,2.0,1.0,2000-01,0.0,Center(C),Goal Line,2001-04-22,POR,1,shot - 40,0,40000005,62.2,4.0
26205,26206,3.0,1.0,2000-01,1.0,Right Side(R),Mid Range,2001-04-22,POR,1,shot - 21,0,40000005,62.2,10.0
26206,26207,3.0,1.0,2000-01,1.0,Center(C),Goal Area,2001-04-22,POR,1,shot - 4,0,40000005,20.0,9.0
26207,26208,3.0,1.0,2000-01,0.0,Right Side Center(RC),Mid Range,2001-04-22,POR,1,0,shot - 3,40000005,36.0,9.0
26208,26209,3.0,1.0,2000-01,1.0,Center(C),Goal Line,2001-04-22,POR,1,shot - 44,0,40000005,26.0,8.0
26209,26210,3.0,1.0,2000-01,0.0,Center(C),Goal Area,2001-04-22,POR,1,shot - 4,0,40000005,20.0,7.0
26210,26211,3.0,1.0,2000-01,1.0,Right Side Center(RC),Mid Range,2001-04-22,POR,1,shot - 3,0,40000005,37.0,4.0
26212,26213,4.0,1.0,2000-01,1.0,Center(C),Goal Line,2001-04-22,POR,1,0,shot - 3,40000005,29.0,9.0
26213,26214,4.0,82.60799999999999,2000-01,1.0,Center(C),Goal Line,2001-04-22,POR,1,shot - 15,0,40000005,30.0,5.0
26215,26216,4.0,1.0,2000-01,0.0,Center(C),Goal Area,2001-04-22,POR,1,shot - 4,0,40000005,20.0,3.0
26216,26217,4.0,1.0,2000-01,1.0,Center(C),Goal Area,2001-04-22,POR,1,0,shot - 5,40000005,20.0,105.64
26217,26218,4.0,1.0,2000-01,1.0,Left Side Center(LC),Penalty Spot,2001-04-22,POR,1,shot - 23,0,40000005,45.0,2.0
26218,26219,1.0,1.0,2000-01,1.0,Left Side Center(LC),Mid Range,2001-04-26,POR,1,shot - 52,0,40000015,58.86400000000001,11.0
26219,26220,1.0,1.0,2000-01,1.0,Center(C),Goal Area,2001-04-26,POR,1,0,shot - 4,40000015,20.0,58.64
26220,26221,2.0,1.0,2000-01,1.0,Right Side(R),Mid Range,2001-04-26,POR,1,shot - 13,0,40000015,28.864,11.0
26221,26222,2.0,1.0,2000-01,1.0,Center(C),U,2001-04-26,POR,1,shot - 4,0,40000015,20.0,21.64
26223,26224,3.0,1.0,2000-01,1.0,Center(C),Goal Line,2001-04-26,POR,1,shot - 47,0,40000015,27.0,102.64
26224,26225,3.0,1.0,2000-01,0.0,Right Side Center(RC),U,2001-04-26,POR,1,shot - 5,0,40000015,42.0,3.0
26225,26226,3.0,18.8,2000-01,1.0,Left Side(L),Mid Range,2001-04-26,POR,1,0,shot - 3,40000015,29.0,1.0
26227,26228,4.0,1.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2001-04-26,POR,1,0,shot - 3,40000015,45.0,5.0
26228,26229,4.0,1.0,2000-01,1.0,Right Side Center(RC),Penalty Spot,2001-04-26,POR,1,0,shot - 3,40000015,48.864,4.0
26229,26230,1.0,1.0,2000-01,0.0,Center(C),Penalty Spot,2001-04-29,POR,0,0,shot - 3,40000022,44.0,10.0
26230,26231,1.0,1.0,2000-01,1.0,Center(C),Goal Area,2001-04-29,POR,0,shot - 18,0,40000022,20.0,9.0
26232,26233,1.0,1.0,2000-01,0.0,Left Side Center(LC),Mid Range,2001-04-29,POR,0,shot - 30,0,40000022,41.0,7.0
26233,26234,1.0,U,2000-01,0.0,Right Side(R),Mid Range,2001-04-29,POR,0,0,shot - 3,40000022,38.0,7.0
26234,26235,1.0,1.0,2000-01,0.0,Left Side Center(LC),Mid Range,2001-04-29,POR,0,shot - 44,0,40000022,37.0,6.0
26235,26236,1.0,1.0,2000-01,1.0,Right Side(R),Mid Range,2001-04-29,POR,0,0,shot - 3,40000022,63.7,57.64
26237,26238,2.0,1.0,2000-01,0.0,Left Side(L),Mid Range,2001-04-29,POR,0,0,shot - 3,40000022,39.0,9.0
26238,26239,2.0,1.0,2000-01,0.0,Left Side(L),Mid Range,2001-04-29,POR,0,shot - 5,0,40000022,28.0,6.0
26239,26240,2.0,1.0,2000-01,1.0,Center(C),Goal Area,2001-04-29,POR,0,0,shot - 4,40000022,63.2,6.0
26240,26241,2.0,1.0,2000-01,1.0,Left Side Center(LC),Mid Range,2001-04-29,POR,0,0,shot - 3,40000022,41.0,5.0
26241,26242,2.0,1.0,2000-01,0.0,Center(C),Goal Area,2001-04-29,POR,0,shot - 39,0,40000022,20.0,5.0
26243,26244,2.0,1.0,2000-01,0.0,Center(C),Goal Area,2001-04-29,POR,0,shot - 39,0,40000022,20.0,3.0
26244,26245,2.0,1.0,2000-01,1.0,Center(C),Goal Line,2001-04-29,POR,0,shot - 44,0,40000022,24.0,1.0
26246,26247,3.0,1.0,2000-01,0.0,Left Side(L),Mid Range,2001-04-29,POR,0,shot - 43,0,40000022,40.0,54.64
26249,26250,3.0,1.0,2000-01,0.0,Left Side(L),Mid Range,2001-04-29,POR,0,0,shot - 3,40000022,39.0,0.0
26250,26251,4.0,1.0,2000-01,1.0,Left Side(L),Mid Range,2001-04-29,POR,0,shot - 15,0,40000022,38.0,108.64
26251,26252,4.0,1.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2001-04-29,POR,0,0,shot - 3,40000022,39.2,5.0
26252,26253,1.0,1.0,2000-01,0.0,Center(C),Penalty Spot,2001-05-06,SAC,1,shot - 40,0,40000043,44.0,7.0
26253,26254,1.0,1.0,2000-01,1.0,U,U,2001-05-06,SAC,1,0,shot - 3,40000043,39.0,7.0
26254,26255,1.0,1.0,2000-01,0.0,Center(C),Goal Line,2001-05-06,SAC,1,shot - 24,0,40000043,26.0,6.0
26255,26256,1.0,1.0,2000-01,0.0,Right Side(R),Mid Range,2001-05-06,SAC,1,0,shot - 3,40000043,36.0,4.0
26256,26257,1.0,1.0,2000-01,0.0,Center(C),Goal Area,2001-05-06,SAC,1,0,shot - 4,40000043,31.7,0.0
26257,26258,1.0,1.0,2000-01,0.0,Center(C),Goal Line,2001-05-06,SAC,1,0,shot - 4,40000043,16.7,0.0
26258,26259,2.0,1.0,2000-01,0.0,Left Side(L),Mid Range,2001-05-06,SAC,1,0,shot - 3,40000043,38.0,9.0
